avg_return,success_rate,avg_length,loss,entropy
16.839731216430664,0.0,330.625,13.238739013671875,328.96893310546875
38.54071807861328,0.0,345.15625,12.616243362426758,353.5414123535156
3.4347143173217773,0.0,278.90625,10.399128913879395,277.85150146484375
25.049766540527344,0.0,350.15625,13.285675048828125,364.0361633300781
42.75872802734375,0.0,321.65625,12.599801063537598,327.01690673828125
44.870208740234375,0.0,286.03125,11.842488288879395,287.0635070800781
29.66826629638672,0.0,355.375,14.079900741577148,363.2890625
64.26605987548828,0.0,359.34375,13.369806289672852,364.7751770019531
42.415771484375,0.0,349.21875,12.856188774108887,355.1568298339844
28.217769622802734,0.0,274.34375,11.339990615844727,278.62115478515625
31.791446685791016,0.0,308.78125,11.934324264526367,317.4593505859375
31.633745193481445,0.0,297.0625,11.704955101013184,304.6160583496094
27.902938842773438,0.0,249.90625,10.614168167114258,250.78883361816406
35.780792236328125,0.0,283.84375,11.576319694519043,289.5984191894531
51.95604705810547,0.0,300.09375,12.663289070129395,310.70697021484375
46.79841613769531,0.0,224.90625,10.314441680908203,226.60720825195312
38.77414321899414,0.0,203.5,8.782086372375488,206.5116424560547
23.81294822692871,0.0,198.5625,7.440264701843262,191.70079040527344
41.98002243041992,0.0,204.09375,8.761161804199219,196.68966674804688
20.088642120361328,0.0,143.15625,4.835999965667725,140.71109008789062
28.440406799316406,0.0,145.09375,5.007070541381836,137.6587371826172
33.921852111816406,0.0,154.71875,6.056319713592529,149.5375213623047
27.23790740966797,0.0,159.4375,5.2740254402160645,150.01708984375
21.315078735351562,0.0,165.6875,7.262354850769043,160.78684997558594
33.95759201049805,0.03125,164.53125,6.011908054351807,160.06236267089844
25.893423080444336,0.0,165.65625,6.147881507873535,161.05889892578125
29.748382568359375,0.03125,159.40625,5.282860279083252,148.86231994628906
34.07450866699219,0.03125,191.40625,8.1218900680542,175.31219482421875
36.36079025268555,0.0,239.71875,8.58834457397461,226.76039123535156
34.64881896972656,0.03125,226.71875,7.7866058349609375,211.294677734375
46.8570556640625,0.03125,217.375,6.659767150878906,194.50189208984375
53.1759147644043,0.03125,241.125,8.96350383758545,226.44485473632812
76.45588684082031,0.09375,285.15625,9.045742988586426,257.414306640625
46.687660217285156,0.03125,274.6875,10.152283668518066,253.41925048828125
29.07671356201172,0.0,281.6875,9.576284408569336,263.1871337890625
26.069366455078125,0.03125,337.71875,11.388280868530273,310.6379699707031
58.39331817626953,0.03125,365.03125,11.940055847167969,328.3348693847656
38.63299560546875,0.0,357.75,12.559428215026855,346.5149841308594
17.11363983154297,0.0,349.5625,12.623147010803223,352.7699279785156
75.78817749023438,0.0,396.125,13.848478317260742,394.41278076171875
61.55836486816406,0.0,385.875,15.18322467803955,399.7286682128906
52.58403015136719,0.0,377.90625,14.801595687866211,405.6814270019531
62.875762939453125,0.0,354.25,13.571770668029785,376.21295166015625
69.24238586425781,0.0,400.71875,15.517000198364258,441.5161437988281
58.94740295410156,0.0,383.5625,15.391158103942871,418.3546447753906
91.50798034667969,0.0,455.28125,16.70583152770996,503.4876708984375
60.55897521972656,0.0,336.71875,14.863136291503906,367.1050720214844
84.38710021972656,0.0,397.40625,15.088276863098145,439.4853210449219
76.17308044433594,0.0,355.0,14.949789047241211,398.9836730957031
66.24024963378906,0.0,351.1875,13.899567604064941,384.1783447265625
76.45840454101562,0.0,409.53125,15.876117706298828,457.73968505859375
59.328758239746094,0.0,342.78125,14.864151000976562,376.8863830566406
76.59022521972656,0.0,363.03125,14.590108871459961,402.3827209472656
86.4266128540039,0.0,386.21875,15.692861557006836,428.8353271484375
48.40317916870117,0.0,350.15625,13.941694259643555,374.82196044921875
66.3277816772461,0.0,418.3125,15.77458381652832,452.24591064453125
47.93920135498047,0.0,413.8125,14.586949348449707,428.6492004394531
54.38982391357422,0.0,405.46875,14.559439659118652,418.8667907714844
55.35633850097656,0.0,426.0625,15.028449058532715,435.0892333984375
67.95738983154297,0.0,457.1875,15.233203887939453,466.7379455566406
54.65824890136719,0.0,467.5625,15.438532829284668,473.5566101074219
